,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1996,,,2012,효성동,"9,000",하나,1,0,2,59.79,,,623-3,28245,7
1,,1986,,,2012,효성동,"6,500",동아,1,0,3,52.89,,,286,28245,4
2,,1996,,,2012,효성동,"11,000",하나,1,0,3,84.87,,,623-3,28245,8
3,,1997,,,2012,효성동,"9,000",태산,1,0,5,59.96,,,123-57,28245,14
4,,1986,,,2012,효성동,500,동아,1,38,6,45.18,,,286,28245,2
5,,1993,,,2012,효성동,"9,000",뉴서울3차,1,0,6,84.69,,,207-1,28245,10
6,,1996,,,2012,효성동,"10,000",신한,1,0,7,60,,,78-1,28245,15
7,,1996,,,2012,효성동,"12,000",중앙하이츠,1,0,10,84.92,,,24-3,28245,16
8,,1992,,,2012,효성동,"12,000",현대2,1,0,11,84.945,,,24-49,28245,8
9,,1995,,,2012,효성동,"13,000",현대4,1,0,12,84.6,,,200-1,28245,3
10,,1992,,,2012,효성동,"15,000",현대2,1,0,13,128.96,,,24-49,28245,24
11,,1986,,,2012,효성동,"4,500",뉴서울2,1,0,14,46.59,,,24,28245,4
12,,1981,,,2012,효성동,500,동서A동,1,35,16,52.79,,,24-7,28245,1
13,,1997,,,2012,효성동,"2,000",태산,1,60,16,84.765,,,123-57,28245,4
14,,2005,,,2012,효성동,"13,100",금호어울림,1,0,16,84.99,,,675,28245,6
15,,1997,,,2012,효성동,"11,500",두산,1,0,17,84.97,,,33-2,28245,13
16,,1997,,,2012,효성동,"4,000",풍림,1,55,18,84.86,,,225-1,28245,6
17,,1986,,,2012,효성동,"5,650",뉴서울2,1,0,19,39.84,,,24,28245,3
18,,1993,,,2012,효성동,"8,500",뉴서울3차,1,0,19,84.48,,,207-1,28245,8
19,,1997,,,2012,효성동,"1,000",태산,1,55,19,59.96,,,123-57,28245,12
20,,1987,,,2012,효성동,"5,000",경남1,1,0,20,49.935,,,623-27,28245,4
21,,1997,,,2012,효성동,"10,000",태산,1,0,20,84.765,,,123-57,28245,5
22,,2005,,,2012,효성동,"15,000",금호어울림,1,0,21,121.97,,,675,28245,1
23,,1986,,,2012,효성동,"2,500",뉴서울2,1,0,21,31.95,,,24,28245,3
24,,1997,,,2012,효성동,"12,000",두산,1,0,25,84.86,,,33-2,28245,6
25,,1986,,,2012,효성동,"3,000",뉴서울2,1,0,25,34.74,,,24,28245,2
26,,1989,,,2012,효성동,"5,000",중앙,1,0,26,56.72,,,293-1,28245,6
27,,1984,,,2012,효성동,500,롯데,1,30,26,52.54,,,248-1,28245,5
28,,1994,,,2012,효성동,"10,500",뉴서울5차,1,0,26,59.7,,,238-1,28245,15
29,,1994,,,2012,효성동,"2,000",뉴서울5차,1,50,26,59.7,,,238-1,28245,3
30,,1986,,,2012,효성동,"4,000",뉴서울2,1,0,28,39.84,,,24,28245,2
