,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2007,,,2012,숭의동,"14,000",한화꿈에그린,1,0,2,84.3677,,,86-1,28177,5
1,,2007,,,2012,숭의동,"10,000",한화꿈에그린,1,0,14,53.776,,,86-1,28177,11
2,,2007,,,2012,숭의동,"3,000",한화꿈에그린,1,50,17,84.3677,,,86-1,28177,7
3,,2002,,,2012,숭의동,"5,000",썬에이스빌,1,20,18,59.75,,,353-8,28177,10
4,,1996,,,2012,용현동,"9,000",한국,1,0,2,59.34,,,627-47,28177,3
5,,2011,,,2012,용현동,"15,000",인천용현엑슬루타워,1,0,3,102.4832,,,659,28177,15
6,,2011,,,2012,용현동,"13,000",인천용현엑슬루타워,1,0,4,102.4832,,,659,28177,20
7,,2011,,,2012,용현동,"17,000",인천용현엑슬루타워,1,0,4,134.3651,,,659,28177,50
8,,1979,,,2012,용현동,"2,000",삼익,1,30,5,105.59,,,565-95,28177,4
9,,1979,,,2012,용현동,"7,000",삼익,1,0,6,78.32,,,565-95,28177,5
10,,1990,,,2012,용현동,"1,000",한양1차,1,60,7,57.51,,,627-78,28177,5
11,,2011,,,2012,용현동,"11,000",인천용현엑슬루타워,1,0,7,59.9367,,,659,28177,23
12,,2001,,,2012,용현동,"7,000",용현대우,1,0,8,75.426,,,573-2,28177,22
13,,2011,,,2012,용현동,"10,000",인천용현엑슬루타워,1,0,8,102.4832,,,659,28177,18
14,,1996,,,2012,용현동,"10,000",한국,1,0,10,84.616,,,627-47,28177,7
15,,1990,,,2012,용현동,"9,500",유원용현,1,0,10,84.92,,,557-1,28177,12
16,,2004,,,2012,용현동,"12,000",신창미션힐,1,0,10,59.851,,,627-534,28177,19
17,,1981,,,2012,용현동,"3,000",진달래,1,0,10,32.88,,,568-3,28177,3
18,,2011,,,2012,용현동,"4,000",인천용현엑슬루타워,1,60,11,102.4832,,,659,28177,32
