,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1995,,,2012,금곡동,"8,500",금곡6단지주공,1,0,2,48.89,,,1110,26320,3
1,,2004,,,2012,금곡동,"3,128",율리마을주공,1,31,3,51.49,,,1882,26320,2
2,,1994,,,2012,금곡동,"2,000",금곡5단지주공,1,40,3,49.77,,,1112-2,26320,6
3,,2002,,,2012,금곡동,"14,500",화명한일유앤아이,1,0,5,59.7,,,1898,26320,14
4,,2004,,,2012,금곡동,"15,000",화명뜨란채,1,0,5,59.77,,,1895,26320,23
5,,2002,,,2012,금곡동,"14,000",화명한일유앤아이,1,0,5,59.79,,,1898,26320,8
6,,1996,,,2012,금곡동,"3,500",금곡9단지주공,1,20,5,39.43,,,810,26320,15
7,,2002,,,2012,금곡동,"12,500",화명한일유앤아이,1,20,6,83.5,,,1898,26320,17
8,,1994,,,2012,금곡동,"2,000",금곡3단지주공,1,35,7,49.77,,,57-1,26320,8
9,,1994,,,2012,금곡동,"1,000",금곡5단지주공,1,40,7,42.75,,,1112-2,26320,14
10,,1994,,,2012,금곡동,"12,500",유림(1차),1,0,7,84.42,,,1425,26320,6
11,,1994,,,2012,금곡동,"8,000",금곡화목타운,1,0,9,68.12,,,97-10,26320,12
12,,1994,,,2012,금곡동,"9,000",금곡5단지주공,1,0,9,49.77,,,1112-2,26320,6
13,,2004,,,2012,금곡동,"17,500",화명뜨란채,1,0,10,76.72,,,1895,26320,15
14,,1994,,,2012,금곡동,"3,500",금곡5단지주공,1,25,10,41.85,,,1112-2,26320,5
15,,2004,,,2012,금곡동,"10,000",화명뜨란채,1,25,11,59.77,,,1895,26320,20
16,,1994,,,2012,금곡동,"3,700",금곡3단지주공,1,0,11,41.85,,,57-1,26320,15
17,,1996,,,2012,금곡동,"1,000",금곡9단지주공,1,43,12,39.41,,,810,26320,5
18,,1994,,,2012,금곡동,"1,000",금곡3단지주공,1,38,12,41.85,,,57-1,26320,8
19,,1995,,,2012,금곡동,"14,000",벽산삼협한솔,1,0,12,85.995,,,56-1,26320,13
20,,1994,,,2012,금곡동,"2,000",금곡5단지주공,1,30,13,42.75,,,1112-2,26320,1
21,,2002,,,2012,금곡동,"14,500",화명한일유앤아이,1,0,13,59.7,,,1898,26320,5
22,,1994,,,2012,금곡동,"6,500",금곡3단지주공,1,0,14,41.85,,,57-1,26320,11
23,,1994,,,2012,금곡동,"6,500",금곡5단지주공,1,0,14,41.85,,,1112-2,26320,15
24,,1994,,,2012,금곡동,"6,500",금곡3단지주공,1,0,16,41.85,,,57-1,26320,9
25,,2004,,,2012,금곡동,"18,000",화명뜨란채,1,0,16,76.72,,,1895,26320,14
26,,1994,,,2012,금곡동,"10,000",유림(1차),1,0,17,59.82,,,1425,26320,16
27,,1994,,,2012,금곡동,"2,000",금곡3단지주공,1,30,18,42.66,,,57-1,26320,3
28,,1994,,,2012,금곡동,"6,500",금곡5단지주공,1,0,19,42.75,,,1112-2,26320,3
29,,2004,,,2012,금곡동,"4,500",화명뜨란채,1,25,21,59.77,,,1895,26320,3
30,,1994,,,2012,금곡동,"6,000",금곡3단지주공,1,0,22,41.85,,,57-1,26320,15
31,,1994,,,2012,금곡동,"3,000",금곡5단지주공,1,35,25,42.75,,,1112-2,26320,15
32,,2004,,,2012,금곡동,"10,000",화명뜨란채,1,20,25,59.77,,,1895,26320,22
33,,1994,,,2012,금곡동,"4,000",금곡5단지주공,1,25,25,41.85,,,1112-2,26320,8
34,,2002,,,2012,금곡동,"12,000",화명한일유앤아이,1,15,26,59.79,,,1898,26320,16
35,,1994,,,2012,금곡동,"13,000",유림(1차),1,0,26,84.42,,,1425,26320,20
36,,2004,,,2012,금곡동,"15,000",화명뜨란채,1,0,26,59.77,,,1895,26320,11
37,,1994,,,2012,금곡동,"6,300",금곡3단지주공,1,0,27,41.85,,,57-1,26320,15
38,,2004,,,2012,금곡동,"18,000",화명뜨란채,1,0,27,76.72,,,1895,26320,16
39,,1995,,,2012,금곡동,"9,500",금곡6단지주공,1,0,28,49.32,,,1110,26320,14
