,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1983,,,2012,영동,"10,000",평화,1,0,28,73.42,,,50,43111,3
1,,1988,,,2012,탑동,"7,000",삼일,1,0,4,79.37,,,83,43111,3
2,,1998,,,2012,탑동,500,보성트윈힐스,1,35,7,38.89,,,42,43111,5
3,,1998,,,2012,탑동,"1,000",보성트윈힐스,1,30,8,38.89,,,42,43111,2
4,,1991,,,2012,탑동,"10,000",현대,1,0,14,71.175,,,44,43111,12
5,,1997,,,2012,탑동,"4,500",삼덕,1,0,17,42.5875,,,51,43111,4
6,,1998,,,2012,탑동,"5,000",보성트윈힐스,1,0,27,38.89,,,42,43111,7
7,,1998,,,2012,탑동,"1,153",보성트윈힐스,1,9,30,38.97,,,42,43111,12
8,,1988,,,2012,탑동,"7,500",삼일,1,0,31,79.37,,,83,43111,5
9,,1982,,,2012,대성동,"4,400",장미,1,0,30,74.37,,,170,43111,4
10,,1995,,,2012,영운동,"11,000",신라송림,1,0,6,84.66,,,145-11,43111,13
11,,1995,,,2012,영운동,"4,000",태암수정,1,0,6,42.24,,,73-5,43111,7
12,,1992,,,2012,영운동,"1,900",두산하이츠,1,0,11,22.93,,,135-19,43111,4
13,,1995,,,2012,영운동,500,태암수정,1,30,12,42.24,,,73-5,43111,2
14,,1994,,,2012,영운동,500,삼진화랑,1,45,14,59.99,,,52-3,43111,4
15,,1995,,,2012,영운동,"4,800",태암수정,1,0,14,42.24,,,73-5,43111,13
16,,1987,,,2012,영운동,"4,000",한일,1,0,16,64.98,,,212-5,43111,1
17,,1985,,,2012,영운동,"4,000",청주,1,0,25,60.12,,,81-1,43111,5
18,,1985,,,2012,영운동,"5,000",청주,1,0,25,60.12,,,81-1,43111,2
19,,1996,,,2012,영운동,"1,500",한진신세대,1,22,27,43.24,,,33-1,43111,14
20,,1995,,,2012,영운동,500,태암수정,1,30,28,42.24,,,73-5,43111,4
21,,2002,,,2012,금천동,"6,634",장자마을부영(9단지),1,13,2,59.2962,,,317,43111,4
22,,1997,,,2012,금천동,300,경희,1,26,2,31.2,,,50-3,43111,2
23,,1987,,,2012,금천동,"6,000",삼일,1,0,3,59.84,,,122-1,43111,2
24,,1992,,,2012,금천동,"12,000",현대,1,0,4,84.84,,,199-1,43111,5
25,,1984,,,2012,금천동,500,진주,1,45,4,56.43,,,167-3,43111,5
26,,2001,,,2012,금천동,"6,258",장자마을부영(275-7단지),1,13,5,59.2962,,,275,43111,15
27,,2004,,,2012,금천동,"16,000",장자마을부영(325-1단지),1,0,7,84.9916,,,325,43111,8
28,,2002,,,2012,금천동,"6,408",장자마을부영(9단지),1,13,7,59.2962,,,317,43111,5
29,,2001,,,2012,금천동,"4,867",장자마을부영(275-7단지),1,8,7,59.2962,,,275,43111,3
30,,2002,,,2012,금천동,"6,445",장자마을부영(9단지),1,15,9,59.2962,,,317,43111,5
31,,2003,,,2012,금천동,"15,000",장자마을부영(324-3단지),1,0,11,84.9916,,,324,43111,6
