,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1981,,,2012,망미동,"3,000",복음,1,30,2,51.67,,,208-6,26500,1
1,,2005,,,2012,망미동,"18,000",이편한세상3차,1,0,6,84.977,,,1136,26500,11
2,,1983,,,2012,망미동,"6,000",동방로얄,1,25,7,80.87,,,821-1,26500,4
3,,2007,,,2012,망미동,"16,000",더샵파크리치,1,50,14,129.3472,,,693-1,26500,18
4,,1980,,,2012,망미동,"8,000",동방(822-3),1,0,16,82.24,,,822-3,26500,4
5,,1991,,,2012,망미동,"13,500",삼성,1,0,18,84.59,,,777,26500,9
6,,2005,,,2012,망미동,"15,000",백광월드타워,1,0,20,75.94,,,795-11,26500,6
7,,2007,,,2012,망미동,"25,000",더샵파크리치,1,0,27,127.3894,,,693-1,26500,4
8,,2004,,,2012,망미동,"15,000",이편한세상2차,1,0,28,59.901,,,1128,26500,18
9,,2005,,,2012,망미동,"18,000",이편한세상3차,1,0,28,84.977,,,1136,26500,14
10,,1980,,,2012,망미동,"5,000",신한백조,1,25,30,69.85,,,433-27,26500,5
11,,2007,,,2012,망미동,"25,000",더샵파크리치,1,0,30,129.3472,,,693-1,26500,3
12,,2007,,,2012,망미동,"25,000",더샵파크리치,1,0,31,129.3472,,,693-1,26500,4
13,,1989,,,2012,망미동,"17,000",망미한신,1,0,31,156.395,,,880-84,26500,3
14,,1988,,,2012,수영동,"2,000",현대,1,60,3,52.38,,,541,26500,2
15,,1988,,,2012,수영동,"5,000",현대,1,40,3,52.38,,,541,26500,7
16,,1988,,,2012,수영동,"14,000",현대,1,0,6,68.76,,,541,26500,5
17,,2004,,,2012,수영동,"2,000",수영협성르네상스타운,1,110,6,84.9468,,,432-1,26500,19
18,,1988,,,2012,수영동,"2,000",현대,1,50,7,52.38,,,541,26500,10
19,,2004,,,2012,수영동,"18,000",수영협성르네상스타운,1,0,7,59.9973,,,432-1,26500,3
20,,2004,,,2012,수영동,"22,000",수영협성르네상스타운,1,0,13,84.9468,,,432-1,26500,25
21,,1988,,,2012,수영동,"15,000",현대,1,0,19,84.21,,,541,26500,3
22,,1988,,,2012,수영동,"10,000",현대,1,30,25,84.21,,,541,26500,5
23,,2003,,,2012,민락동,"19,500",센텀비치푸르지오,1,0,5,84.98,,,108-1,26500,5
24,,2003,,,2012,민락동,"23,000",센텀비치푸르지오,1,0,7,131.18,,,108-1,26500,1
25,,2003,,,2012,민락동,"20,000",센텀비치푸르지오,1,0,9,98.94,,,108-1,26500,19
26,,2003,,,2012,민락동,"20,000",센텀비치푸르지오,1,0,12,84.88,,,108-1,26500,6
27,,2003,,,2012,민락동,"20,000",센텀비치푸르지오,1,0,13,84.88,,,108-1,26500,23
28,,2003,,,2012,민락동,"7,000",롯데캐슬자이언트,1,140,18,141.8126,,,110-8,26500,30
29,,2003,,,2012,민락동,"13,500",센텀비치푸르지오,1,0,19,84.97,,,108-1,26500,10
30,,2003,,,2012,민락동,"19,000",롯데캐슬자이언트,1,0,28,84.9393,,,110-8,26500,23
31,,2003,,,2012,민락동,"21,000",롯데캐슬자이언트,1,0,28,84.9393,,,110-8,26500,9
32,,2003,,,2012,민락동,"20,000",롯데캐슬자이언트,1,0,30,84.9393,,,110-8,26500,29
33,,2006,,,2012,광안동,"5,000",롯데골드로즈,1,0,3,40.71,,,99-5,26500,13
34,,2006,,,2012,광안동,"5,500",롯데골드로즈,1,0,4,41.61,,,99-5,26500,16
35,,1976,,,2012,광안동,"2,000",광안맨션,1,30,5,67.7,,,187-2,26500,2
36,,1996,,,2012,광안동,"11,000",비치-그린아파트,1,15,5,84.9,,,529,26500,3
37,,1996,,,2012,광안동,"11,000",비치-그린아파트,1,15,9,84.9,,,529,26500,3
38,,2004,,,2012,광안동,"1,500",유림주상복합,1,45,10,34.29,,,744-32,26500,17
39,,1995,,,2012,광안동,"20,000",광원,1,0,11,130.905,,,526-1,26500,10
40,,2004,,,2012,광안동,"1,000",유림주상복합,1,35,11,23.04,,,744-32,26500,15
41,,2003,,,2012,광안동,"17,000",광안센템빌,1,0,12,83.57,,,546-1,26500,6
42,,2005,,,2012,광안동,"20,000",삼정그린코아,1,20,14,112.818,,,172-1,26500,11
