,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2007,,,2012,요선동,"13,000",춘천요선동한신휴플러스아파트,1,0,2,84.6937,,,200,42110,14
1,,2007,,,2012,요선동,"8,000",춘천요선동한신휴플러스아파트,1,0,7,84.8615,,,200,42110,4
2,,2007,,,2012,요선동,"13,000",춘천요선동한신휴플러스아파트,1,0,18,84.8615,,,200,42110,6
3,,1988,,,2012,운교동,500,동부시장현대,1,40,14,55.56,,,183,42110,4
4,,1988,,,2012,운교동,"3,500",동부시장현대,1,0,15,43.68,,,183,42110,4
5,,1984,,,2012,약사동,"4,000",약사(77-0),1,0,12,77.82,,,77,42110,4
6,,1984,,,2012,약사동,"4,500",약사(77-0),1,0,28,68.87,,,77,42110,4
7,,1999,,,2012,효자동,"3,150",동보,1,0,3,28.38,,,821,42110,5
8,,1999,,,2012,효자동,"3,000",동보,1,0,3,28.38,,,821,42110,8
9,,1999,,,2012,효자동,"2,500",동보,1,0,10,37.2,,,821,42110,11
10,,1999,,,2012,효자동,"3,000",동보,1,0,13,28.38,,,821,42110,13
11,,1999,,,2012,효자동,"3,000",동보,1,0,13,28.38,,,821,42110,7
12,,1997,,,2012,효자동,"3,000",신아,1,0,13,32.16,,,820,42110,3
13,,1999,,,2012,효자동,"4,500",동보,1,0,19,37.2,,,821,42110,6
14,,2005,,,2012,효자동,"14,000",내안愛양우,1,0,21,84.984,,,701,42110,12
15,,1999,,,2012,효자동,"3,000",동보,1,0,21,28.38,,,821,42110,12
16,,1999,,,2012,효자동,"3,600",동보,1,0,22,28.38,,,821,42110,8
17,,1999,,,2012,효자동,"3,200",동보,1,0,28,28.38,,,821,42110,5
18,,1991,,,2012,근화동,"4,800",청와,1,0,2,39.7,,,742-1,42110,8
19,,2007,,,2012,근화동,"8,500",신성미소지움,1,0,4,59.92,,,279-8,42110,7
20,,2007,,,2012,근화동,"13,000",신성미소지움,1,0,9,84.97,,,279-8,42110,14
21,,2007,,,2012,근화동,"15,000",신성미소지움,1,0,10,84.97,,,279-8,42110,11
22,,2007,,,2012,근화동,"3,000",신성미소지움,1,65,11,84.97,,,279-8,42110,9
23,,1991,,,2012,근화동,"2,000",청와,1,0,12,39.7,,,742-1,42110,1
24,,2007,,,2012,근화동,"8,500",신성미소지움,1,0,12,59.92,,,279-8,42110,3
25,,2007,,,2012,근화동,"19,000",신성미소지움,1,0,12,133.97,,,279-8,42110,12
26,,2007,,,2012,근화동,"14,000",신성미소지움,1,0,15,84.97,,,279-8,42110,10
27,,1991,,,2012,근화동,"7,000",청와,1,0,18,76.77,,,742-1,42110,13
28,,2007,,,2012,근화동,"11,000",신성미소지움,1,0,19,59.92,,,279-8,42110,7
29,,1991,,,2012,근화동,"3,500",청와,1,0,22,39.7,,,742-1,42110,5
30,,2007,,,2012,근화동,"18,000",신성미소지움,1,0,25,133.97,,,279-8,42110,3
31,,2007,,,2012,근화동,"18,000",신성미소지움,1,0,29,111.72,,,279-8,42110,10
32,,2007,,,2012,근화동,"15,000",신성미소지움,1,0,30,84.97,,,279-8,42110,8
33,,2007,,,2012,근화동,"10,500",신성미소지움,1,0,31,59.92,,,279-8,42110,14
34,,1994,,,2012,우두동,"10,000",삼성,1,0,2,101.91,,,1068,42110,6
35,,2007,,,2012,우두동,"8,000",강변코아루,1,11,2,84.87,,,1082,42110,3
36,,2006,,,2012,우두동,"5,000",롯데인벤스,1,50,4,122.13,,,1080,42110,7
37,,2007,,,2012,우두동,"10,000",강변코아루,1,0,7,84.87,,,1082,42110,2
38,,1994,,,2012,우두동,"9,000",삼성,1,0,9,101.91,,,1068,42110,7
39,,2007,,,2012,우두동,"12,500",강변코아루,1,0,15,119.787,,,1082,42110,2
