,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2001,,,2012,선화동,"4,300",선호,1,0,2,35.0096,,,152-1,30140,4
1,,2001,,,2012,선화동,"4,300",선호,1,0,2,35.0096,,,152-1,30140,9
2,,2005,,,2012,선화동,"2,000",아르젠,1,45,6,59.97,,,159-5,30140,3
3,,2008,,,2012,선화동,"8,300",참좋은,1,27,10,84.9694,,,83-1,30140,15
4,,2001,,,2012,선화동,"3,000",선호,1,0,11,35.0096,,,152-1,30140,9
5,,1986,,,2012,선화동,"12,000",현대,1,0,19,133.37,,,151-1,30140,8
6,,2008,,,2012,선화동,"9,000",참좋은,1,20,20,84.9694,,,83-1,30140,13
7,,2007,,,2012,선화동,"2,000",자연시티빌,1,25,20,44.28,,,123-2,30140,7
8,,2008,,,2012,선화동,"10,200",참좋은,1,0,26,84.9694,,,83-1,30140,10
9,,2008,,,2012,선화동,"9,000",참좋은,1,20,27,84.9694,,,83-1,30140,8
10,,2001,,,2012,선화동,"5,000",선호,1,0,28,35.0096,,,152-1,30140,14
11,,2008,,,2012,선화동,"10,200",참좋은,1,0,30,84.9694,,,83-1,30140,9
12,,2007,,,2012,선화동,"5,000",자연시티빌,1,15,31,44.28,,,123-2,30140,8
13,,2007,,,2012,선화동,"6,500",자연시티빌,1,0,31,44.28,,,123-2,30140,8
14,,2011,,,2012,목동,"15,000",올리브힐,1,0,7,74.98,,,362,30140,19
15,,2001,,,2012,목동,"11,000",금호한사랑,1,0,8,59.76,,,111-12,30140,5
16,,1991,,,2012,목동,"9,500",현대(132-2),1,0,8,84.945,,,132-2,30140,2
17,,2003,,,2012,목동,"12,000",목양마을,1,0,11,84.82,,,24,30140,2
18,,2010,,,2012,목동,"6,000",대전목동더샵,1,60,12,84.9098,,,360,30140,28
19,,2003,,,2012,목동,"14,500",목양마을,1,0,13,84.82,,,24,30140,5
20,,2001,,,2012,목동,"13,000",금호한사랑,1,0,14,84.92,,,111-12,30140,11
21,,2001,,,2012,목동,"6,500",금호한사랑,1,0,14,39.84,,,111-12,30140,8
22,,2003,,,2012,목동,"19,000",목양마을,1,0,15,117.46,,,24,30140,4
23,,2003,,,2012,목동,"20,000",목양마을,1,0,15,117.46,,,24,30140,9
24,,2001,,,2012,목동,"10,000",금호한사랑,1,0,16,59.76,,,111-12,30140,3
25,,2010,,,2012,목동,"7,000",대전목동더샵,1,0,18,39.1459,,,360,30140,1
26,,2010,,,2012,목동,"18,000",대전목동더샵,1,0,20,84.9641,,,360,30140,7
27,,2003,,,2012,목동,"14,500",목양마을,1,0,20,84.82,,,24,30140,4
28,,2001,,,2012,목동,"12,000",금호한사랑,1,0,25,59.76,,,111-12,30140,2
29,,2010,,,2012,목동,"18,000",대전목동더샵,1,0,27,84.9641,,,360,30140,9
30,,2010,,,2012,목동,"19,000",대전목동더샵,1,0,28,84.9098,,,360,30140,19
31,,2001,,,2012,목동,"8,500",금호한사랑,1,0,29,59.76,,,111-12,30140,14
32,,1998,,,2012,중촌동,"8,000",하늘(주공3),1,0,2,49.21,,,283,30140,1
33,,1989,,,2012,중촌동,"1,000",현대,1,50,3,70.96,,,16-1,30140,2
34,,1986,,,2012,중촌동,500,시영,1,45,3,54.645,,,10-3,30140,2
35,,1989,,,2012,중촌동,"10,000",현대,1,0,6,84.94,,,16-1,30140,10
36,,1989,,,2012,중촌동,"8,000",금성백조맨션,1,0,6,67.63,,,88,30140,1
37,,1983,,,2012,중촌동,"1,000",주공,1,30,7,55.8,,,21,30140,5
38,,1986,,,2012,중촌동,"1,000",시영,1,40,9,54.645,,,10-3,30140,2
39,,1983,,,2012,중촌동,500,주공,1,35,13,48.6,,,21,30140,2
40,,1989,,,2012,중촌동,"9,500",금호아파트,1,0,14,83,,,10-2,30140,1
41,,1987,,,2012,중촌동,"9,000",현대,1,0,17,79.27,,,16-1,30140,5
42,,1998,,,2012,중촌동,"1,000",하늘(주공3),1,40,18,49.21,,,283,30140,2
43,,1998,,,2012,중촌동,"1,500",하늘(주공3),1,40,18,49.21,,,283,30140,18
44,,1989,,,2012,중촌동,"2,000",현대,1,50,18,70.96,,,16-1,30140,3
45,,1983,,,2012,중촌동,"4,500",주공,1,0,19,48.6,,,21,30140,1
46,,1989,,,2012,중촌동,"2,000",금호아파트,1,20,20,36.18,,,10-2,30140,5
47,,1998,,,2012,중촌동,"9,000",하늘(주공3),1,0,28,49.21,,,283,30140,12
48,,1989,,,2012,중촌동,"10,000",현대,1,0,28,84.94,,,16-1,30140,11
49,,2005,,,2012,대흥동,"8,000",동건참좋은,1,0,4,75.7477,,,402-1,30140,6
50,,2005,,,2012,대흥동,"8,000",동건참좋은,1,0,6,75.7477,,,402-1,30140,4
51,,1987,,,2012,대흥동,"8,000",현대1,1,0,14,64.845,,,22-7,30140,11
52,,2005,,,2012,대흥동,"8,000",동건참좋은,1,15,16,75.7477,,,402-1,30140,2
53,,2007,,,2012,대흥동,"5,610",대미리치빌,1,10,17,57.8274,,,452-22,30140,6
