,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2002,,,2012,경원동3가,"2,000",모닝빌,1,0,3,19.49,,,7-3,45111,3
1,,2002,,,2012,경원동3가,"2,000",모닝빌,1,0,3,19.49,,,7-3,45111,4
2,,2002,,,2012,경원동3가,"2,000",모닝빌,1,0,11,19.49,,,7-3,45111,5
3,,1989,,,2012,교동,"1,500",효성교동,1,0,5,29.25,,,964,45111,4
4,,2009,,,2012,태평동,"28,000",전주태평SKVIEW,1,0,9,164.1304,,,291,45111,14
5,,2009,,,2012,태평동,"23,000",전주태평SKVIEW,1,0,16,189.7902,,,291,45111,1
6,,2009,,,2012,태평동,"25,000",전주태평SKVIEW,1,0,21,131.2309,,,291,45111,5
7,,2005,,,2012,중노송동,"1,500",우성해오름,1,80,19,100.0362,,,303,45111,3
8,,2002,,,2012,남노송동,"5,000",원산파크,1,0,19,59.82,,,64,45111,3
9,,2008,,,2012,서완산동2가,"20,000",오페라하우스,1,15,2,130.8082,,,335,45111,2
10,,2002,,,2012,서완산동2가,"10,000",대풍한마을,1,0,30,59.989,,,341-1,45111,9
11,,1992,,,2012,동서학동,"4,300",대아산성,1,0,26,59.82,,,839-1,45111,6
12,,1993,,,2012,서서학동,"2,000",대아청산,1,30,3,59.97,,,978-6,45111,7
13,,1997,,,2012,서서학동,800,신세계블루타운,1,14,7,38.88,,,983-2,45111,10
14,,1980,,,2012,서서학동,700,예그린,1,25,7,47.01,,,112-3,45111,3
15,,1989,,,2012,서서학동,"1,700",대명,1,0,9,48.87,,,358-54,45111,5
16,,2000,,,2012,서서학동,"2,000",효성흑석마을,1,0,16,31.167,,,985-1,45111,8
17,,1997,,,2012,서서학동,"1,000",신세계블루타운,1,20,16,38.88,,,983-2,45111,11
18,,1989,,,2012,서서학동,"2,000",영창,1,20,20,58.86,,,369-7,45111,2
19,,2000,,,2012,서서학동,"2,300",효성흑석마을,1,7,30,39.2365,,,985-1,45111,8
20,,2000,,,2012,서서학동,"2,300",효성흑석마을,1,7,30,39.2365,,,985-1,45111,7
21,,2008,,,2012,중화산동1가,"15,000",옥성트레비앙,1,30,7,84.9407,,,327-12,45111,1
22,,1995,,,2012,중화산동1가,"10,000",중화산동신일,1,0,10,129.745,,,154,45111,1
23,,1999,,,2012,중화산동1가,"17,000",현대(A단지),1,30,11,84.97,,,329,45111,9
24,,1995,,,2012,중화산동1가,"2,000",동신2차,1,35,12,47.28,,,250,45111,17
25,,1993,,,2012,중화산동1가,"7,500",남양서원,1,0,13,59.94,,,221-1,45111,4
26,,1995,,,2012,중화산동1가,"12,500",중화산동신일,1,0,14,84.93,,,154,45111,6
27,,1993,,,2012,중화산동1가,"4,000",남양서원,1,30,18,59.94,,,221-1,45111,2
28,,1990,,,2012,중화산동1가,"7,500",동신,1,0,25,84.98,,,162-42,45111,12
29,,1995,,,2012,중화산동1가,"7,000",중화산동신일,1,0,31,60,,,154,45111,8
30,,2003,,,2012,중화산동2가,"21,000",현대에코르,1,0,6,84.81,,,745-1,45111,19
31,,2003,,,2012,중화산동2가,"22,000",코오롱하늘채,1,0,7,84.863,,,746-1,45111,14
32,,1998,,,2012,중화산동2가,"2,000",신동아화산,1,10,9,31.689,,,526-37,45111,6
33,,2003,,,2012,중화산동2가,"23,000",현대에코르,1,0,10,84.81,,,745-1,45111,18
34,,1994,,,2012,중화산동2가,"4,000",새한그린파크,1,20,12,60,,,232,45111,8
35,,2011,,,2012,중화산동2가,"15,000",풍림아이원,1,0,14,84.925,,,827,45111,2
36,,1999,,,2012,중화산동2가,"2,300",효성신촌마을,1,0,16,29.448,,,485-56,45111,2
37,,2003,,,2012,중화산동2가,"22,000",현대에코르,1,0,16,84.81,,,745-1,45111,17
38,,2003,,,2012,중화산동2가,"23,000",현대에코르,1,0,19,84.75,,,745-1,45111,6
39,,2003,,,2012,중화산동2가,"15,000",우성중산타운,1,0,20,83.2434,,,406-3,45111,8
40,,1992,,,2012,중화산동2가,"12,300",거성화산,1,0,20,122.66,,,37,45111,9
41,,2003,,,2012,중화산동2가,"20,000",현대에코르,1,0,21,84.81,,,745-1,45111,1
42,,1999,,,2012,중화산동2가,"2,700",효성신촌마을,1,0,27,29.448,,,485-56,45111,6
43,,2003,,,2012,중화산동2가,"23,000",현대에코르,1,0,27,84.75,,,745-1,45111,11
44,,1998,,,2012,중화산동2가,"13,000",중화산동광진,1,0,28,84.99,,,190,45111,15
45,,2003,,,2012,중화산동2가,"24,500",현대에코르,1,0,28,101.8,,,745-1,45111,11
46,,1989,,,2012,중화산동2가,"1,000",동원맨션,1,38,30,84.87,,,485-30,45111,4
47,,1999,,,2012,중화산동2가,"2,700",효성신촌마을,1,0,31,29.448,,,485-56,45111,6
48,,1998,,,2012,서신동,"7,000",중흥S-클래스,1,0,2,59.955,,,962-2,45111,9
49,,1996,,,2012,서신동,"22,000",서신동아현대,1,0,3,99.983,,,765-1,45111,7
50,,1998,,,2012,서신동,"23,000",서신2차동아,1,0,4,134.97,,,960-5,45111,8
51,,2007,,,2012,서신동,"23,000",서신e편한세상,1,0,4,134.91,,,572,45111,6
52,,1999,,,2012,서신동,"18,000",대우DC대창,1,0,6,84.96,,,965-3,45111,13
53,,1995,,,2012,서신동,"12,500",서신동광진,1,0,6,59.98,,,761-1,45111,14
54,,1999,,,2012,서신동,"13,000",동아한일,1,0,7,59.93,,,961,45111,13
55,,1996,,,2012,서신동,"21,000",서신동아현대,1,0,7,99.99,,,765-1,45111,11
56,,2001,,,2012,서신동,"3,000",서신2차광진산업장미,1,60,9,59.55,,,962-1,45111,7
57,,1995,,,2012,서신동,"17,300",남양대명미드웰,1,0,9,84.96,,,764-1,45111,9
58,,2001,,,2012,서신동,"5,000",서신2차광진산업장미,1,40,10,59.55,,,962-1,45111,4
59,,2001,,,2012,서신동,"11,000",서신2차광진산업장미,1,0,10,59.55,,,962-1,45111,1
60,,1999,,,2012,서신동,"13,300",동아한일,1,0,11,60,,,961,45111,12
61,,1998,,,2012,서신동,"23,000",대우푸르지오,1,0,12,134.64,,,960-2,45111,8
62,,1996,,,2012,서신동,"3,000",쌍용서신,1,40,12,59.028,,,761-2,45111,5
63,,1998,,,2012,서신동,"12,500",중흥S-클래스,1,0,13,59.955,,,962-2,45111,11
64,,1995,,,2012,서신동,"13,000",제일비사벌새터마을,1,20,13,84.78,,,764-2,45111,10
65,,1993,,,2012,서신동,"4,500",롯데,1,40,14,84.72,,,5-10,45111,13
66,,1995,,,2012,서신동,"16,500",남양대명미드웰,1,0,14,84.96,,,764-1,45111,15
67,,1999,,,2012,서신동,"12,000",동아한일,1,0,14,60,,,961,45111,15
68,,1999,,,2012,서신동,"5,000",동아한일,1,30,14,60,,,961,45111,5
69,,1999,,,2012,서신동,"13,000",동아한일,1,0,14,59.93,,,961,45111,7
70,,1999,,,2012,서신동,"12,500",동아한일,1,0,14,59.93,,,961,45111,12
71,,1998,,,2012,서신동,"11,000",중흥S-클래스,1,0,15,59.955,,,962-2,45111,7
72,,1986,,,2012,서신동,"3,000","우신1,2,3동",1,13,16,51.84,,,17-2,45111,2
73,,1995,,,2012,서신동,"10,000",서신동신일,1,0,16,59.98,,,763-1,45111,2
74,,1999,,,2012,서신동,"11,500",동아한일,1,0,17,60,,,961,45111,1
75,,1995,,,2012,서신동,"10,000",성원,1,0,17,59.97,,,762-2,45111,4
76,,1995,,,2012,서신동,"18,000",제일비사벌새터마을,1,0,17,84.78,,,764-2,45111,13
77,,1996,,,2012,서신동,"10,000",서신동아현대,1,40,17,99.99,,,765-1,45111,12
