,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1990,,,2012,벌리동,"1,400",현문맨션,1,15,19,59.41,,,31-14,48240,1
1,,1994,,,2012,용강동,"4,500",삼보신우타운,1,0,5,59.9,,,800-1,48240,8
2,,2009,,,2012,용강동,"1,766",용강주공2차(휴먼시아),1,15,6,50.83,,,920,48240,8
3,,1999,,,2012,용강동,"5,000",용강주공1차,1,0,13,49.85,,,837-1,48240,12
4,,1994,,,2012,용강동,"1,000",삼보신우타운,1,35,19,59.9,,,800-1,48240,9
5,,1999,,,2012,용강동,"4,000",용강주공1차,1,10,20,49.85,,,837-1,48240,5
6,,2011,,,2012,향촌동,"1,000",유진샤인빌,1,30,29,84.4296,,,925-11,48240,1
7,,2007,,,2012,대방동,"1,000",웰뷰파크,1,30,14,56.946,,,205-1,48240,1
8,,1992,,,2012,죽림동,"1,000",삼영아파트,1,22,11,62.72,,,607-2,48240,5
9,,2000,,,2012,죽림동,"4,500",신우심포니타운,1,0,31,59.3016,,,576,48240,11
10,,2000,,,2012,사천읍 선인리,"2,500",대경,1,20,4,49.266,,,213,48240,1
11,,2000,,,2012,사천읍 선인리,"2,000",대경,1,20,5,40.32,,,213,48240,1
12,,1993,,,2012,사천읍 선인리,"7,500",전원맨션,1,0,6,82.21,,,301-5,48240,8
13,,2012,,,2012,사천읍 선인리,"5,500",덕진봄,1,12,9,59.9616,,,277-5,48240,13
14,,2012,,,2012,사천읍 선인리,"5,500",덕진봄,1,12,9,59.9616,,,277-5,48240,7
15,,2005,,,2012,사천읍 선인리,"10,000",대경파미르,1,0,13,84.95,,,641,48240,5
16,,2012,,,2012,사천읍 선인리,"8,600",덕진봄,1,22,16,84.9766,,,277-5,48240,3
17,,2000,,,2012,사천읍 선인리,"2,500",대경,1,20,20,49.266,,,213,48240,4
18,,1992,,,2012,사천읍 수석리,"3,000",효성,1,10,25,59.6,,,50-3,48240,3
19,,2005,,,2012,사천읍 구암리,"5,500",원광이안애,1,0,7,55.5026,,,524,48240,6
20,,2005,,,2012,사천읍 구암리,"3,000",원광이안애,1,6,30,40.5803,,,524,48240,1
21,,1998,,,2012,정동면 고읍리,"4,000",사천한보3차,1,0,13,59.94,,,570-1,48240,6
22,,2005,,,2012,정동면 고읍리,"13,000",대영풀리비안,1,0,27,84.763,,,545-1,48240,5
23,,1998,,,2012,정동면 고읍리,"6,500",사천한보3차,1,0,30,59.94,,,570-1,48240,2
24,,1995,,,2012,정동면 고읍리,"7,000",사천한보훼미리타운,1,0,30,59.66,,,600-1,48240,5
25,,1995,,,2012,정동면 고읍리,"5,500",한빛타운,1,0,31,59.94,,,438-15,48240,5
26,,2006,,,2012,정동면 예수리,"6,000",재성햇살채,1,0,13,59.4575,,,650-2,48240,1
27,,2001,,,2012,정동면 풍정리,"5,500",송보파인빌,1,0,2,59.8956,,,520,48240,5
28,,2001,,,2012,정동면 풍정리,"5,500",송보파인빌,1,0,11,59.8956,,,520,48240,4
29,,2001,,,2012,정동면 풍정리,"1,500",송보파인빌,1,30,16,59.8956,,,520,48240,10
30,,1994,,,2012,정동면 풍정리,"6,500",삼성,1,0,27,59.886,,,388-1,48240,12
31,,2001,,,2012,정동면 풍정리,"3,000",송보파인빌,1,0,27,49.8006,,,520,48240,5
32,,2006,,,2012,사남면 월성리,"9,500",사천푸르지오,1,0,6,59.6447,,,451,48240,3
33,,2010,,,2012,사남면 월성리,"13,000",엘아이지사천리가,1,0,7,84.9757,,,30-2,48240,6
34,,2010,,,2012,사남면 월성리,"11,000",엘아이지사천리가,1,0,10,84.9463,,,30-2,48240,4
