,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,2009,,,2012,교방동,"21,000",무학산벽산블루밍2단지,1,0,12,122.2339,,,355-1,48125,20
1,,1984,,,2012,교방동,"5,000",청송,1,0,13,59.06,,,377-7,48125,3
2,,2009,,,2012,교방동,"15,000",무학산벽산블루밍2단지,1,20,18,84.9918,,,355-1,48125,4
3,,2009,,,2012,교방동,"19,000",무학산벽산블루밍2단지,1,0,19,84.9918,,,355-1,48125,11
4,,2004,,,2012,대내동,"6,000",대내주공그린빌,1,30,17,45.32,,,7-14,48125,14
5,,2004,,,2012,대내동,"2,000",대내주공그린빌,1,50,18,45.32,,,7-14,48125,9
6,,2004,,,2012,대내동,"5,000",대내주공그린빌,1,45,28,45.32,,,7-14,48125,17
7,,2004,,,2012,대창동,"15,000",중앙캐스빌,1,0,10,84.9784,,,67-3,48125,13
8,,1996,,,2012,산호동,"2,000",삼성타운,1,60,3,59.61,,,18-1,48125,9
9,,1986,,,2012,산호동,"8,000",산호빌라맨션,1,0,8,63,,,17-11,48125,2
10,,1996,,,2012,산호동,"14,000",삼성타운,1,0,9,59.61,,,18-1,48125,2
11,,1978,,,2012,산호동,"12,000",용마맨션,1,0,18,79.67,,,13-24,48125,3
12,,1979,,,2012,산호동,"13,000",무학,1,0,21,81.16,,,336-8,48125,8
13,,1978,,,2012,산호동,"11,500",용마맨션,1,0,31,79.67,,,13-24,48125,9
14,,2001,,,2012,신포동1가,"8,000",센트럴,1,10,3,49.85,,,13-1,48125,18
15,,2010,,,2012,신포동1가,"23,000",마산만I'PARK,1,0,5,84.9607,,,76,48125,21
16,,2001,,,2012,신포동1가,"10,000",센트럴,1,0,19,49.85,,,13-1,48125,8
17,,2010,,,2012,신포동1가,"28,000",마산만I'PARK,1,0,20,124.7331,,,76,48125,22
18,,2010,,,2012,신포동1가,"10,000",마산만I'PARK,1,120,26,124.7331,,,76,48125,19
19,,2001,,,2012,신포동1가,"17,000",센트럴,1,0,27,84.84,,,13-1,48125,23
20,,2001,,,2012,신포동1가,"6,000",센트럴,1,30,28,49.85,,,13-1,48125,1
21,,2010,,,2012,신포동1가,"10,000",마산만I'PARK,1,80,28,84.9607,,,76,48125,16
22,,1979,,,2012,신포동2가,"10,000",삼익,1,0,13,62.64,,,54,48125,3
23,,1979,,,2012,신포동2가,"13,000",삼익,1,0,21,84.26,,,54,48125,11
24,,1994,,,2012,완월동,"10,000",화인,1,0,10,84.22,,,478,48125,10
25,,1995,,,2012,완월동,"6,500",완월서광1,1,25,14,60,,,282-14,48125,6
26,,1983,,,2012,월남동1가,"9,400",해바라기,1,0,31,59.34,,,7,48125,4
27,,1992,,,2012,월영동,"10,300",화인아트빌라2,1,0,2,60.37,,,593-2,48125,13
28,,1992,,,2012,월영동,"2,000",화인아트빌라2,1,70,2,84.99,,,593-2,48125,14
29,,1985,,,2012,월영동,"1,000",월영주공,1,35,6,53.85,,,614-546,48125,4
30,,1998,,,2012,월영동,"7,000",월영동아2,1,25,7,59.625,,,708-2,48125,3
31,,1998,,,2012,월영동,"16,500",현대2,1,0,9,84.91,,,705-2,48125,21
32,,1998,,,2012,월영동,"14,000",현대건설1차,1,0,11,59.7,,,704-1,48125,4
33,,1998,,,2012,월영동,"16,000",월영동아,1,0,13,84.84,,,614-7,48125,3
34,,1998,,,2012,월영동,"8,000",월영동아2,1,30,14,59.625,,,708-2,48125,3
35,,1998,,,2012,월영동,"8,000",월영동아2,1,40,14,59.625,,,708-2,48125,12
36,,1985,,,2012,월영동,"6,500",월영주공,1,0,17,61.77,,,614-546,48125,3
37,,1998,,,2012,월영동,"14,000",월영동아2,1,0,26,59.625,,,708-2,48125,12
38,,1998,,,2012,월영동,"18,000",현대2,1,0,27,84.91,,,705-2,48125,1
39,,2006,,,2012,월영동,"12,000",한라해말금,1,0,27,84.7382,,,560,48125,5
40,,1998,,,2012,월영동,"14,000",월영동아,1,0,27,59.526,,,614-7,48125,10
41,,1998,,,2012,월영동,"10,000",월영라이프,1,0,28,84.585,,,602-11,48125,10
42,,1985,,,2012,월영동,500,월영주공,1,35,28,53.85,,,614-546,48125,1
43,,1992,,,2012,월영동,"12,000",화인아트빌라2,1,0,29,84.97,,,593-2,48125,10
