,갱신요구권사용,건축년도,계약구분,계약기간,년,법정동,보증금액,아파트,월,월세금액,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
0,,1986,,,2012,명장동,"6,000",삼보(290-2),1,0,1,52.74,,,290-2,26260,2
1,,1985,,,2012,명장동,"4,000",안락시영(충렬),1,10,2,44.01,,,612-3,26260,5
2,,1985,,,2012,명장동,"2,500",안락시영(충렬),1,10,9,44.01,,,612-3,26260,4
3,,1992,,,2012,명장동,"14,000",명장경동,1,0,14,80.79,,,22-1,26260,2
4,,1996,,,2012,명장동,"13,000",삼성타운,1,0,20,59.61,,,63-9,26260,10
5,,1985,,,2012,명장동,500,안락시영(충렬),1,32,27,44.01,,,612-3,26260,2
6,,1988,,,2012,명장동,"4,000",아림파크맨션,1,20,31,43.05,,,497-76,26260,6
7,,1999,,,2012,안락동,"17,000",안락SKVIEW,1,0,2,84.96,,,472-57,26260,5
8,,1990,,,2012,안락동,"15,000",화목,1,0,3,134.82,,,962,26260,1
9,,1990,,,2012,안락동,"15,000",화목,1,0,3,84.95,,,962,26260,10
10,,1999,,,2012,안락동,"17,000",안락SKVIEW,1,0,6,84.93,,,472-57,26260,10
11,,1999,,,2012,안락동,"2,000",안락SKVIEW,1,70,7,59.813,,,472-57,26260,17
12,,2005,,,2012,안락동,"17,000",안락뜨란채2단지,1,0,7,74.65,,,1242,26260,2
13,,2005,,,2012,안락동,"20,000",안락뜨란채2단지,1,0,10,84.92,,,1242,26260,4
14,,2005,,,2012,안락동,"18,000",안락뜨란채2단지,1,0,10,74.65,,,1242,26260,6
15,,1999,,,2012,안락동,"14,000",안락SKVIEW,1,0,12,59.813,,,472-57,26260,5
16,,2003,,,2012,안락동,"14,000",동부산아이존빌,1,0,12,59.7331,,,598,26260,5
17,,2003,,,2012,안락동,"19,000",동부산아이존빌,1,0,12,84.8354,,,598,26260,10
18,,2006,,,2012,안락동,"17,000",강변뜨란채,1,0,13,59.69,,,1251,26260,7
19,,2005,,,2012,안락동,"18,000",안락뜨란채2단지,1,0,14,74.65,,,1242,26260,11
20,,2000,,,2012,안락동,"15,500",에스케이쁘띠메종,1,0,16,84.77,,,15-3,26260,1
21,,2000,,,2012,안락동,"13,000",에스케이쁘띠메종,1,0,17,59.52,,,15-3,26260,20
22,,2006,,,2012,안락동,"16,000",강변뜨란채,1,0,17,59.69,,,1251,26260,14
23,,1999,,,2012,안락동,"5,000",안락SKVIEW,1,120,19,134.97,,,472-57,26260,6
24,,2005,,,2012,안락동,"14,000",안락뜨란채2단지,1,0,20,74.65,,,1242,26260,11
25,,1999,,,2012,안락동,"13,000",안락SKVIEW,1,0,21,84.93,,,472-57,26260,18
26,,2006,,,2012,안락동,"4,000",강변뜨란채,1,45,21,59.69,,,1251,26260,7
27,,1990,,,2012,안락동,"18,000",화목,1,0,21,134.82,,,962,26260,1
28,,2006,,,2012,안락동,"10,000",강변뜨란채,1,30,21,59.69,,,1251,26260,16
29,,2011,,,2012,안락동,"3,300",부산안락4휴먼시아,1,0,26,46.9,,,1256,26260,15
30,,2000,,,2012,안락동,"14,000",에스케이쁘띠메종,1,0,26,59.52,,,15-3,26260,21
31,,1985,,,2012,안락동,"2,000",충렬,1,30,27,50.04,,,1229-2,26260,2
32,,2005,,,2012,안락동,"16,000",안락뜨란채2단지,1,15,28,74.65,,,1242,26260,5
33,,2006,,,2012,안락동,"17,000",강변뜨란채,1,0,28,59.69,,,1251,26260,15
34,,1999,,,2012,안락동,"17,000",안락SKVIEW,1,0,30,84.96,,,472-57,26260,23
35,,1999,,,2012,안락동,"14,000",안락SKVIEW,1,0,30,59.813,,,472-57,26260,9
36,,1983,,,2012,안락동,"2,500",한우,1,20,30,40.84,,,465-1,26260,2
37,,2005,,,2012,안락동,"15,000",안락뜨란채2단지,1,0,30,51.86,,,1242,26260,17
38,,2005,,,2012,안락동,"19,500",안락뜨란채2단지,1,0,30,84.92,,,1242,26260,11
39,,2003,,,2012,안락동,"16,500",동부산아이존빌,1,0,31,84.8354,,,598,26260,9
40,,1996,,,2012,낙민동,"12,000",중앙하이츠2,1,0,4,59.9,,,90-6,26260,5
41,,1996,,,2012,낙민동,"12,000",중앙하이츠2,1,0,10,59.9,,,90-6,26260,17
42,,2007,,,2012,낙민동,"22,000",한일유앤아이,1,0,14,112.1715,,,77-1,26260,13
43,,2007,,,2012,낙민동,"20,000",한일유앤아이,1,0,20,105.1831,,,77-1,26260,33
44,,1994,,,2012,낙민동,"16,000",중앙하이츠1,1,0,25,84.83,,,91-2,26260,5
45,,1980,,,2012,낙민동,"10,000",한양,1,25,27,96.4,,,172,26260,3
46,,1996,,,2012,낙민동,"3,000",중앙하이츠2,1,50,27,59.9,,,90-6,26260,5
47,,1983,,,2012,낙민동,"9,000",한신1,1,20,30,84.9,,,190,26260,3
48,,1996,,,2012,복천동,"16,500",동래복천현대,1,0,3,84.9,,,446-1,26260,4
49,,1989,,,2012,복천동,"13,000",우성베스토피아,1,0,9,124.7,,,500-1,26260,10
50,,1979,,,2012,수안동,"21,000",금양해바라기1,1,0,2,101.59,,,665-3,26260,1
51,,1981,,,2012,수안동,"7,500",새동래3,1,0,10,51.22,,,34-1,26260,2
52,,1979,,,2012,수안동,"7,000",새동래1(가~라동),1,20,13,53.76,,,6-1,26260,6
53,,1979,,,2012,수안동,"17,000",새동래1(가~라동),1,0,13,84.96,,,6-1,26260,8
54,,1981,,,2012,수안동,"3,000",대토,1,30,13,57.19,,,32-5,26260,3
55,,2005,,,2012,수안동,"10,000",성완세띠앙,1,30,15,84.7602,,,182,26260,18
56,,1981,,,2012,수안동,"12,000",금양해바라기2,1,0,15,71.14,,,665-1,26260,5
57,,2005,,,2012,수안동,500,프랜즈원룸,1,35,16,26.91,,,11-28,26260,4
58,,1979,,,2012,수안동,"10,000",새동래1(가~라동),1,0,16,53.76,,,6-1,26260,3
59,,1976,,,2012,수안동,"6,000",수안,1,0,16,50.68,,,10-1,26260,5
60,,1979,,,2012,수안동,"10,000",금양해바라기1,1,45,26,101.22,,,665-3,26260,3
61,,1983,,,2012,수안동,"13,500",부일산호맨션,1,0,30,81.27,,,7-4,26260,3
62,,1979,,,2012,수안동,"6,000",새동래1(가~라동),1,20,31,53.76,,,6-1,26260,3
63,,1983,,,2012,명륜동,"14,500",청마,1,0,4,81.81,,,679,26260,1
64,,1985,,,2012,명륜동,"20,000",명륜한신,1,0,8,84.87,,,693,26260,1
65,,2010,,,2012,명륜동,"12,000",동래센트럴파크하이츠2차,1,30,11,84.972,,,756-1,26260,7
66,,2010,,,2012,명륜동,"26,000",동래센트럴파크하이츠2차,1,0,12,84.9217,,,756-1,26260,6
67,,2010,,,2012,명륜동,"35,000",동래센트럴파크하이츠2차,1,20,16,183.6829,,,756-1,26260,26
68,,2011,,,2012,명륜동,"5,000",동래센트럴파크하이츠1차,1,160,18,131.7788,,,756,26260,13
69,,1978,,,2012,온천동,"13,000",삼익,1,0,2,60.69,,,397-6,26260,5
70,,1983,,,2012,온천동,"18,000",동래럭키,1,0,4,84.64,,,707,26260,3
71,,2006,,,2012,온천동,"15,000",동래SKVIEW,1,60,6,84.7556,,,758-12,26260,10
72,,2004,,,2012,온천동,500,협성스카이라인80,1,45,6,27.74,,,172-35,26260,5
73,,2003,,,2012,온천동,500,위너비타,1,35,7,23.45,,,164-66,26260,8
74,,1983,,,2012,온천동,"18,000",동래럭키,1,0,8,84.72,,,707,26260,14
75,,2003,,,2012,온천동,"20,000",삼정그린코아,1,0,8,84.96,,,1654,26260,17
76,,2006,,,2012,온천동,"25,000",반도보라스카이뷰,1,0,9,101.4053,,,1412-1,26260,37
77,,2008,,,2012,온천동,"3,000",벽산아스타,1,150,10,136.896,,,178-7,26260,45
78,,1985,,,2012,온천동,"20,000",동래럭키,1,0,10,163.967,,,707,26260,8
79,,1998,,,2012,온천동,"12,000",대동타운,1,0,10,59.54,,,1129-4,26260,14
80,,2004,,,2012,온천동,"1,000",협성스카이라인80,1,50,10,31.94,,,172-35,26260,13
81,,1983,,,2012,온천동,"24,000",동래럭키,1,0,10,132.492,,,707,26260,4
82,,2006,,,2012,온천동,"25,000",동래SKVIEW,1,0,11,84.7556,,,758-12,26260,15
83,,1983,,,2012,온천동,"7,000",동원,1,0,11,84.83,,,905,26260,5
84,,2006,,,2012,온천동,"22,000",반도보라스카이뷰,1,0,12,84.9501,,,1412-1,26260,30
85,,1999,,,2012,온천동,"8,000",신화타워,1,0,13,59.79,,,456-29,26260,10
